DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,ppu,ppr,gamb_ss_Q0,irs_dif_gamb_ss,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,irs_dif_arab,arab_Q_in,arab_Q_bed,fun_Q0,irs_dif_fun,fun_Q_in,fun_Q_bed,draw,total_M
100608,0.567998,0.232004,0.199998,79.3987,85.758,44.6757,15.5267,36.5635,4.37585,8.10162,0.066,0.0225,0.0465,0.1426,0.2548,0.4227,0.4928,0.7582,0.9689,0.7093,0.6612,0.6728,0.7131,0.7847,0.574,0.8157,1,0.6526,0.8755,0.9466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0.04143957,0.03,0.03,0.03,0.03,0,3,2,10,0.3342509,0.05374906,0.2941176,0.202118,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.79201
100696,1.00E-05,0.9997819,2.08E-04,0.2842287,-0.2090113,-0.0631981,-0.1226668,0.0746716,0.202987,-0.1256567,0.0497,0.0102,0.013,0,0.0243,0.0348,0,0.0818,0.1494,0.2757,0.127,0.0153,0,0.014,0.0337,0.054,0.1443,0.1087,0.1339,0.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.008448185,3,2,10,0.08633188,0.1474881,0.2227358,0.2386554,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.57497
100697,1.00E-05,0.9998346,1.55E-04,0.2847564,-0.2322785,-0.06469517,-0.1152197,0.1566006,0.1623598,-0.1735762,0.0497,0.0102,0.013,0,0.0243,0.0348,0,0.0818,0.1494,0.2757,0.127,0.0153,0,0.014,0.0337,0.054,0.1443,0.1087,0.1339,0.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.0056192,3,2,10,0.08633188,0.1474881,0.2227358,0.2386554,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.5674
100698,1.02E-05,0.9931086,0.006881262,0.2839374,-0.1925729,-0.0158014,-0.1423266,0.03180204,0.1775657,-0.1242711,0.0497,0.0102,0.013,0,0.0243,0.0348,0,0.0818,0.1494,0.2757,0.127,0.0153,0,0.014,0.0337,0.054,0.1443,0.1087,0.1339,0.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.006669238,3,2,10,0.08633188,0.1474881,0.2227358,0.2386554,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.55503
100699,1.00E-05,0.99999,0,0.2835187,-0.1385245,-0.1120746,-0.1196469,0.03776532,0.2326383,-0.1414644,0.0497,0.0102,0.013,0,0.0243,0.0348,0,0.0818,0.1494,0.2757,0.127,0.0153,0,0.014,0.0337,0.054,0.1443,0.1087,0.1339,0.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.007839962,3,2,10,0.08633188,0.1474881,0.2227358,0.2386554,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.55648
100700,1.00E-05,0.9995409,4.49E-04,0.2850544,-0.2528667,-0.1288346,-0.1508726,0.1497379,0.2209335,-0.1128634,0.0497,0.0102,0.013,0,0.0243,0.0348,0,0.0818,0.1494,0.2757,0.127,0.0153,0,0.014,0.0337,0.054,0.1443,0.1087,0.1339,0.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.006722906,3,2,10,0.08633188,0.1474881,0.2227358,0.2386554,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.58349
100847,1.00E-05,0.8108574,0.1891326,0.2843464,-0.3924939,-0.2495657,0.0637344,0.302798,0.1360362,-0.1716277,0.0652,0.0247,0.053,0.026,0.1585,0.2058,0.2339,0.2719,0.2397,0.2671,0.3522,0.3835,0.4373,0.5537,0.536,0.3789,0.4189,0.5682,0.5594,0.5132,0.018725,0.03745,0.056175,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.06106291,0.05518438,0.06278926,0.06,0.07,0.07,0.008951379,3,2,10,0.1573245,0.1338755,0.3628215,0.3884821,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.04736
100848,1.00E-05,0.800017,0.199973,0.2841222,-0.3366509,-0.1136924,0.05270183,0.1999452,0.04269364,-0.2111766,0.0652,0.0247,0.053,0.026,0.1585,0.2058,0.2339,0.2719,0.2397,0.2671,0.3522,0.3835,0.4373,0.5537,0.536,0.3789,0.4189,0.5682,0.5594,0.5132,0.018725,0.03745,0.056175,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.06106291,0.05518438,0.06278926,0.06,0.07,0.07,0.01140694,3,2,10,0.1573245,0.1338755,0.3628215,0.3884821,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.10776
100849,1.00E-05,0.9935662,0.006423781,0.2845117,-0.2492836,-0.1257635,-0.1256471,0.1616419,0.1693625,-0.1491588,0.0652,0.0247,0.053,0.026,0.1585,0.2058,0.2339,0.2719,0.2397,0.2671,0.3522,0.3835,0.4373,0.5537,0.536,0.3789,0.4189,0.5682,0.5594,0.5132,0.018725,0.03745,0.056175,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.06106291,0.05518438,0.06278926,0.06,0.07,0.07,0.02483561,3,2,10,0.1573245,0.1338755,0.3628215,0.3884821,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.36726
100850,1.00E-05,0.8000662,0.1999237,0.2842023,-0.3936166,-0.2485409,0.07986827,0.2889284,0.09263997,-0.1567683,0.0652,0.0247,0.053,0.026,0.1585,0.2058,0.2339,0.2719,0.2397,0.2671,0.3522,0.3835,0.4373,0.5537,0.536,0.3789,0.4189,0.5682,0.5594,0.5132,0.018725,0.03745,0.056175,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.06106291,0.05518438,0.06278926,0.06,0.07,0.07,0.02951364,3,2,10,0.1573245,0.1338755,0.3628215,0.3884821,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.3552
100851,1.00E-05,0.8007266,0.1992634,0.2844924,-0.3652515,-0.1190319,0.06444943,0.2195549,0.04859706,-0.2383301,0.0652,0.0247,0.053,0.026,0.1585,0.2058,0.2339,0.2719,0.2397,0.2671,0.3522,0.3835,0.4373,0.5537,0.536,0.3789,0.4189,0.5682,0.5594,0.5132,0.018725,0.03745,0.056175,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.06106291,0.05518438,0.06278926,0.06,0.07,0.07,0.01170271,3,2,10,0.1573245,0.1338755,0.3628215,0.3884821,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.09186
100852,1.00E-05,0.8218992,0.1780908,0.2841958,-0.3206229,-0.1122202,-0.002495329,0.1545574,0.1041777,-0.1692171,0.0652,0.0247,0.053,0.026,0.1585,0.2058,0.2339,0.2719,0.2397,0.2671,0.3522,0.3835,0.4373,0.5537,0.536,0.3789,0.4189,0.5682,0.5594,0.5132,0.018725,0.03745,0.056175,0.0749,0.0565,0.0475,0.0846,0.0817,0.0632,0.0898,0.0716,0.0343,0.0477,0.0713,0.06106291,0.05518438,0.06278926,0.06,0.07,0.07,0.008634683,3,2,10,0.1573245,0.1338755,0.3628215,0.3884821,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.04499
100891,1.00E-05,0.8000146,0.1999754,0.2852026,-0.2540174,-0.08257567,0.0531076,0.1403326,0.0288895,-0.115,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.01762502,0.03525005,0.05287508,0.0705001,0.08812512,0.1057502,0.1233752,0.1410002,0.1586252,0.1762502,0.1938753,0.2115003,0.2291253,0.2467503,0.3600389,0.25,0.24,0.24,0.24,0.003987605,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.20362
100892,1.00E-05,0.888516,0.111474,0.2849246,-0.2455007,-0.1043356,-0.08833281,0.1990923,0.1221507,-0.1860114,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.22,0.22,0.006851903,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.86003
100893,1.00E-05,0.8000642,0.1999258,0.2848375,-0.317499,-0.1537174,0.05446741,0.1884,0.008584229,-0.1292774,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.0935,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.27275,0.3585,0.44425,0.53,0.4975,0.465,0.4325,0.4,0.4,0.4,0.005994511,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.16678
100894,1.00E-05,0.7999967,0.1999933,0.2851919,-0.3273165,-0.1588005,0.02625681,0.06635161,0.01500801,0.04762665,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.10285,0.2057,0.2057,0.2057,0.2057,0.2057,0.2057,0.2057,0.2057,0.300025,0.39435,0.488675,0.583,0.54725,0.5115,0.47575,0.44,0.44,0.44,0.01560247,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.38274
100895,9.99E-06,0.8119948,0.1879952,0.2852913,-0.1930343,-0.03071154,-0.1183535,0.08165382,0.08442998,-0.1085547,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.03333333,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,0.1073333,0.148,0.1886667,0.2293333,0.212,0.1946667,0.1773333,0.16,0.2167667,0.2279255,0.004407358,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.95696
100896,1.00E-05,0.7999931,0.1999969,0.2850835,-0.1331472,-0.08294897,-0.06272526,-0.05785064,0.01477581,0.02785156,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.05729167,0.1145833,0.1145833,0.1145833,0.1145833,0.1145833,0.1145833,0.1145833,0.1145833,0.2202292,0.325875,0.4315208,0.5371667,0.457875,0.3785833,0.2992917,0.22,0.4274302,0.449869,0.02112515,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.7026
100897,1.00E-05,0.8000353,0.1999547,0.2857386,-0.1817498,-0.01994219,-0.09901592,-0.04145448,0.06283154,0.005342777,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.01762502,0.03525005,0.05287508,0.0705001,0.08812512,0.1057502,0.1233752,0.1410002,0.1586252,0.1762502,0.1938753,0.2115003,0.2291253,0.2467503,0.3600389,0.25,0.24,0.22,0.22,0.004328266,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.01912
100898,4.05E-05,0.8007356,0.1992239,0.2846,-0.13842,0.0066839,-0.08514623,-0.0638461,0.04702939,-0.03730025,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.0625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.20125,0.2775,0.35375,0.43,0.3975,0.365,0.3325,0.3,0.4064375,0.4273603,0.005904303,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.50968
100899,1.34E-05,0.9811393,0.01884734,0.284864,-0.04921069,0.01101188,-0.1931238,-0.2277699,0.04853967,-0.04077539,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.025,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.009785952,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.12974
100900,4.45E-04,0.7995625,0.1999927,0.2842129,-0.04877026,0.06165736,-0.07872941,-0.1002446,0.06065064,-0.04138649,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.0625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.24025,0.3555,0.47075,0.586,0.4995,0.413,0.3265,0.24,0.24,0.24,0.00774987,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.65474
100901,1.00E-05,0.8003491,0.1996409,0.2845379,-0.3584708,-0.1747793,0.07332229,0.2449559,0.04858043,-0.1697308,0.0533,0.0115,0.0157,0,0.0307,0.044,0.0858,0.1759,0.4,0.5379,0.4333,0.4405,0.5477,0.5363,0.4681,0.5795,0.6628,0.6839,0.7276,0.7167,0,0.036,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.15525,0.2385,0.32175,0.405,0.35625,0.3075,0.25875,0.21,0.21,0.21,0.004908973,3,2,10,0.2665926,0.007038475,0.477672,0.4671036,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.4951
100935,0.796832,0.003169989,0.199998,0.2861423,0.1794232,0.01262758,-0.1321126,-0.1284829,-0.05862964,-0.01814277,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1786731,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.61195
100936,0.800002,0,0.199998,0.285678,0.1685501,0.04959258,-0.08367823,-0.1012079,-0.003955504,-0.01536436,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1797055,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.63041
100937,0.7998324,1.70E-04,0.199998,0.2859167,0.1862261,0.01369947,-0.1314953,-0.1323098,-0.05217032,-0.02706848,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2000603,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.75795
100938,0.800002,0,0.199998,0.2856978,0.2121145,0.04385931,-0.09120644,-0.1214252,-0.03851448,-0.04310472,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2622496,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.23132
100939,0.800002,0,0.199998,0.2854566,0.2648772,0.07853623,-0.04688505,-0.08398709,-0.04379861,-0.05890129,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2347957,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.08891
100940,0.799758,2.44E-04,0.199998,0.2856984,0.1154222,0.009532675,-0.1356549,-0.09304867,-0.03545513,-8.75E-04,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2451189,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.08117
100941,0.800002,0,0.199998,0.2859957,0.1755624,0.03188611,-0.1018263,-0.0999005,-0.02048523,-0.01434533,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215545,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.85456
100942,0.7999797,2.23E-05,0.199998,0.2855215,0.2372497,0.06097509,-0.07274426,-0.1180231,-0.03947746,-0.05237645,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1403406,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.4137
100943,0.7541173,0.04588468,0.199998,0.2857875,0.04836431,-0.01480226,-0.1589173,-0.07857002,-0.03490387,0.01244999,0.0503,0.0109,0.0148,0,0.033,0.0556,0.1217,0.2776,0.5566,0.7046,0.6268,0.4432,0.4104,0.3069,0.2312,0.1611,0.1063,0.0683,0.0776,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2389109,3,2,10,0.2716576,0.1291424,0.3529412,0.4072916,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.98212
100975,0.3636525,0.4363495,0.199998,0.2852609,-0.1352754,0.009802962,-0.1087211,-0.0804121,-0.02914741,0.06739097,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.1126349,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,27.09738
100976,0.3509416,0.4490604,0.199998,0.28557,-0.1737461,-0.01260931,-0.1123738,-0.04726804,-0.007769321,0.05422774,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.1747546,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,75.00369
100977,0.1932637,0.6067383,0.199998,0.2848095,-0.1235562,0.07216905,-0.07232291,-0.1559144,-0.06130527,0.08624166,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.2325278,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,150
100978,0.2421209,0.5578811,0.199998,0.2854813,-0.1026094,0.02374391,-0.100484,-0.09688219,-0.04906227,0.06525407,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.2149942,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,149.99938
100979,0.04715496,0.752847,0.199998,0.2857832,-0.159974,0.07627721,-0.05982782,-0.1470744,-0.01690168,0.09819179,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.06725797,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,15.87678
100980,0.5002547,0.2997473,0.199998,0.2853145,-0.2567485,-0.0926944,-0.06181292,0.04864868,0.06430639,0.02380657,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.2469073,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,150
100981,0.4432359,0.3567661,0.199998,0.2855004,-0.3236391,-0.1318634,-0.01215565,0.1033112,0.07763853,-0.01294505,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.1066444,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,25.09581
100982,0.4022928,0.3977092,0.199998,0.2856913,-0.3035685,-0.1010363,-0.02695905,0.07595531,0.06371926,-0.0162115,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.1798023,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,65.71218
100983,0.3591993,0.4408028,0.199998,0.2856623,-0.1871729,-0.01554137,-0.08546984,-0.05213656,-1.99E-04,0.05429685,0.05,0.012,0.0166,0,0.0374,0.0586,0.1138,0.2431,0.3988,0.7296,0.238,0.2869,0.5601,0.5495,0.832,0.9532,0.8139,0.9874,1,0.9158,0,0,0,0,0,0.00225,0.0045,0.00675,0.009,0.0106,0.0259,0.0297,0.0348,0.0371,0.08288417,0.1122148,0.08,0.05,0.05,0.05,0.2388228,3,2,10,0.1288466,0.2665851,0.7257452,0.2742548,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,150
